country_code,country_name,indicator,time_period,metric_value,unit,better_direction,source
DK,Denmark,poverty_pressure,2018,12.7,percent,lower_is_better,Eurostat SILC
DK,Denmark,poverty_pressure,2019,12.5,percent,lower_is_better,Eurostat SILC
DK,Denmark,poverty_pressure,2020,12.1,percent,lower_is_better,Eurostat SILC
DK,Denmark,poverty_pressure,2021,12.3,percent,lower_is_better,Eurostat SILC
DK,Denmark,poverty_pressure,2022,12.4,percent,lower_is_better,Eurostat SILC
DK,Denmark,poverty_pressure,2023,11.8,percent,lower_is_better,Eurostat SILC
DK,Denmark,poverty_pressure,2024,11.6,percent,lower_is_better,Eurostat SILC
DK,Denmark,poverty_pressure,2025,11.8,percent,lower_is_better,Eurostat SILC
EE,Estonia,employment_strength,2003,,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2004,,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2005,,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2006,,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2007,,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2008,,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2009,70.5,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2010,67.6,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2011,71.0,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2012,73.1,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2013,74.1,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2014,75.0,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2015,76.7,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2016,77.0,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2017,79.2,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2018,79.7,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2019,80.5,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2020,79.1,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2021,79.3,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2022,81.9,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2023,82.1,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2024,81.8,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,employment_strength,2025,81.7,percent,higher_is_better,Eurostat lfsi_emp_a
EE,Estonia,housing_pressure,2003,,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2004,,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2005,7.9,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2006,6.8,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2007,5.2,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2008,3.6,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2009,4.4,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2010,6.0,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2011,7.4,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2012,7.9,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2013,7.2,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2014,8.3,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2015,6.8,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2016,4.9,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2017,4.8,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2018,4.0,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2019,4.4,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2020,4.4,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2021,4.4,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2022,4.9,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2023,7.6,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2024,8.6,percent,lower_is_better,Eurostat SILC
EE,Estonia,housing_pressure,2025,8.8,percent,lower_is_better,Eurostat SILC
EE,Estonia,income_capacity,1995,,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,1996,,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,1997,,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,1998,,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,1999,,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2000,,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2001,,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2003,,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2004,4131.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2005,4726.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2006,5627.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2007,6492.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2008,7564.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2009,8101.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2010,7413.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2011,7485.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2012,7891.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2013,8607.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2014,9241.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2015,10432.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2016,11867.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2017,12414.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2018,13378.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2019,14240.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2020,14331.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2021,14810.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2022,17064.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2023,15492.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2024,16482.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,income_capacity,2025,17147.0,PPS,higher_is_better,Eurostat ilc_di03
EE,Estonia,inflation_pressure,1996,,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,1997,10.97,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,1998,5.12,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,1999,3.67,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2000,5.04,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2001,4.21,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2002,2.7,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2003,1.19,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2004,4.8,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2005,3.66,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2006,5.1,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2007,9.73,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2008,7.54,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2009,-1.87,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2010,5.42,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2011,4.09,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2012,3.64,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2013,2.05,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2014,0.06,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2015,-0.17,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2016,2.35,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2017,3.76,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2018,3.32,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2019,1.79,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2020,-0.88,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2021,12.03,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2022,17.5,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2023,4.26,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2024,4.07,percent,lower_is_better,Eurostat HICP
EE,Estonia,inflation_pressure,2025,4.05,percent,lower_is_better,Eurostat HICP
EE,Estonia,net_earnings_capacity,2000,5109.04,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2001,5488.33,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2002,6079.3,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2003,6558.52,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2004,6986.01,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2005,7720.1,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2006,8700.97,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2007,9920.41,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2008,10924.17,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2009,10436.23,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2010,10707.54,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2011,11213.44,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2012,11671.61,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2013,12304.14,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2014,12801.45,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2015,13728.34,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2016,14541.23,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2017,15130.27,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2018,16191.8,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2019,16691.76,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2020,16803.46,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2021,16803.79,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2022,16596.08,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2023,17974.28,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,net_earnings_capacity,2024,19024.35,PPS,higher_is_better,Eurostat earn_nt_net
EE,Estonia,poverty_pressure,1995,,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,1996,,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,1997,,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,1998,,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,1999,,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2000,18.0,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2001,18.0,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2002,18.0,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2003,,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2004,20.2,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2005,18.3,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2006,18.3,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2007,19.4,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2008,19.5,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2009,19.7,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2010,15.8,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2011,17.5,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2012,17.5,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2013,18.6,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2014,21.8,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2015,21.6,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2016,21.7,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2017,21.0,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2018,21.9,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2019,21.7,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2020,20.7,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2021,20.6,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2022,22.8,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2023,22.5,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2024,20.2,percent,lower_is_better,Eurostat SILC
EE,Estonia,poverty_pressure,2025,19.5,percent,lower_is_better,Eurostat SILC
EL,Greece,employment_strength,2003,,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2004,,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2005,,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2006,,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2007,,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2008,,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2009,65.4,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2010,63.5,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2011,59.3,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2012,54.5,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2013,52.5,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2014,53.1,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2015,54.8,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2016,55.9,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2017,57.4,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2018,59.0,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2019,60.8,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2020,58.3,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2021,62.6,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2022,66.3,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2023,67.4,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2024,69.3,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,employment_strength,2025,71.0,percent,higher_is_better,Eurostat lfsi_emp_a
EL,Greece,housing_pressure,2003,,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2004,24.7,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2005,22.7,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2006,24.6,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2007,15.8,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2008,22.2,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2009,21.8,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2010,18.1,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2011,24.2,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2012,33.1,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2013,36.9,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2014,44.9,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2015,45.5,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2016,40.5,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2017,39.6,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2018,39.5,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2019,36.2,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2020,33.3,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2021,28.8,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2022,26.7,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2023,28.5,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2024,28.9,percent,lower_is_better,Eurostat SILC
EL,Greece,housing_pressure,2025,26.4,percent,lower_is_better,Eurostat SILC
EL,Greece,income_capacity,1995,6702.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,1996,7004.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,1997,7314.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,1998,7747.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,1999,7922.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2000,8820.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2001,9087.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2003,10233.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2004,10298.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2005,10751.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2006,11162.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2007,11455.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2008,12032.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2009,12626.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2010,12599.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2011,11627.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2012,10063.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2013,9046.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2014,8674.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2015,8802.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2016,9048.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2017,9035.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2018,9245.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2019,9765.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2020,10175.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2021,9917.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2022,10841.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2023,11389.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2024,12436.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,income_capacity,2025,13612.0,PPS,higher_is_better,Eurostat ilc_di03
EL,Greece,inflation_pressure,1996,,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,1997,4.54,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,1998,3.7,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,1999,2.31,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2000,3.67,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2001,3.53,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2002,3.5,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2003,3.1,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2004,3.13,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2005,3.5,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2006,3.2,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2007,3.86,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2008,2.19,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2009,2.55,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2010,5.16,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2011,2.18,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2012,0.32,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2013,-1.82,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2014,-2.53,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2015,0.39,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2016,0.29,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2017,0.97,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2018,0.63,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2019,1.05,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2020,-2.39,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2021,4.36,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2022,7.57,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2023,3.69,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2024,2.95,percent,lower_is_better,Eurostat HICP
EL,Greece,inflation_pressure,2025,2.86,percent,lower_is_better,Eurostat HICP
EL,Greece,net_earnings_capacity,2000,13744.79,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2001,14530.51,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2002,15990.27,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2003,17150.73,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2004,18284.23,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2005,18493.8,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2006,19565.35,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2007,19139.23,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2008,19290.98,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2009,19426.24,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2010,19028.15,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2011,17976.92,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2012,17790.54,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2013,17113.8,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2014,18117.89,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2015,17692.93,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2016,17089.74,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2017,17103.39,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2018,17102.26,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2019,17392.07,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2020,16119.87,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2021,17656.82,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2022,19250.13,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2023,21020.97,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,net_earnings_capacity,2024,21765.89,PPS,higher_is_better,Eurostat earn_nt_net
EL,Greece,poverty_pressure,1995,22.0,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,1996,21.0,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,1997,21.0,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,1998,21.0,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,1999,21.0,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,2000,20.0,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,2001,20.0,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,2002,,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,2003,20.7,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,2004,19.9,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,2005,19.6,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,2006,20.5,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,2007,20.3,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,2008,20.1,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,2009,19.7,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,2010,20.1,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,2011,21.4,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,2012,23.1,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,2013,23.1,percent,lower_is_better,Eurostat SILC
EL,Greece,poverty_pressure,2014,22.1,percent,lower_is_better,Eurostat SILC
